Number of Samples,Number of Expert Queries,Mean Distance Travelled,STDEV Distance Travelled,Mean Reward,STDEV Reward
345107,344607,51.98366621665434,0.0,7.76999999999988,8.881784197001252e-16
345884,345384,57.880210266481264,7.105427357601002e-15,8.659999999999858,1.7763568394002505e-15
346750,346250,143.69313603533834,0.0,22.730000000000754,0.0
349023,348523,131.33292777489422,0.0,20.850000000000456,3.552713678800501e-15
351108,350608,51.99687442129509,7.105427357601002e-15,7.739999999999879,0.0
351882,351382,124.78258439059475,0.0,20.01000000000033,0.0
353883,353383,124.33239863492072,1.4210854715202004e-14,19.930000000000316,0.0
355876,355376,58.885077707595634,7.105427357601002e-15,8.789999999999855,1.7763568394002505e-15
356755,356255,125.19501366383864,0.0,20.05000000000033,3.552713678800501e-15
358760,358260,65.4984541244801,1.4210854715202004e-14,9.989999999999833,1.7763568394002505e-15
359759,359259,123.79022532037388,2.842170943040401e-14,19.740000000000286,0.0
361733,361233,162.14500583382235,0.0,25.66000000000121,0.0
364299,363799,56.326732274554864,7.105427357601002e-15,8.329999999999867,0.0
365132,364632,33.078580319876366,7.105427357601002e-15,5.1099999999999355,0.0
365643,365143,52.77702952897223,7.105427357601002e-15,7.919999999999876,0.0
366435,365935,33.09355641915206,7.105427357601002e-15,5.199999999999934,0.0
366955,366455,31.848224187739497,0.0,4.979999999999938,0.0
367453,366953,160.80616638357398,0.0,25.40000000000117,0.0
369993,369493,33.24136992400152,0.0,5.089999999999935,8.881784197001252e-16
370502,370002,137.10066784321953,0.0,21.52000000000056,3.552713678800501e-15
372654,372154,142.86118372533844,2.842170943040401e-14,22.3900000000007,0.0
374893,374393,137.80071261682127,0.0,21.89000000000062,3.552713678800501e-15
377082,376582,19.12892766430912,0.0,3.089999999999978,0.0
377391,376891,33.685546134905465,0.0,5.119999999999935,0.0
377903,377403,52.67920709838637,0.0,7.879999999999877,8.881784197001252e-16
378691,378191,130.16564436857533,2.842170943040401e-14,20.870000000000463,0.0
380778,380278,134.09760333163018,0.0,21.24000000000052,0.0
382902,382402,9.909408762687594,0.0,1.6400000000000012,0.0
383066,382566,322.3179308128264,5.684341886080802e-14,50.179999999998586,0.0
388084,387584,34.65166979916727,0.0,5.32999999999993,8.881784197001252e-16
388617,388117,159.64784774796766,0.0,25.08000000000112,0.0
391125,390625,57.26076400804986,7.105427357601002e-15,8.499999999999861,1.7763568394002505e-15
391975,391475,133.45684028695635,0.0,21.170000000000506,3.552713678800501e-15
394092,393592,57.992083525706775,0.0,8.569999999999862,0.0
394949,394449,160.95721242407026,2.842170943040401e-14,25.220000000001143,0.0
397471,396971,51.805696843546414,0.0,7.749999999999881,1.7763568394002505e-15
398246,397746,51.94806794100928,7.105427357601002e-15,7.70999999999988,0.0
399017,398517,52.273722499866224,0.0,7.759999999999879,0.0
399793,399293,75.23911485961159,1.4210854715202004e-14,11.669999999999794,1.7763568394002505e-15
400960,400460,135.82731109366475,0.0,21.410000000000544,3.552713678800501e-15
403101,402601,296.7212367618653,0.0,46.28999999999935,7.105427357601002e-15
407730,407230,126.48869622011428,1.4210854715202004e-14,20.09000000000034,0.0
